timestamp,step,loss,gpu0_mem_used,gpu0_mem_total,gpu0_util_gpu,gpu0_util_mem
1764138336,0,6.764796257019043,7999979520,17179869184,83,47
1764138342,10,3.896268844604492,14320795648,17179869184,100,49
1764138347,20,3.7163383960723877,14320795648,17179869184,100,54
1764138351,30,3.570866823196411,14320795648,17179869184,100,52
1764138359,40,3.958347797393799,12502564864,17179869184,100,51
1764138364,50,4.009471893310547,12502564864,17179869184,100,55
1764138369,60,3.994588613510132,16600399872,17179869184,98,58
1764138379,70,3.9440908432006836,16600399872,17179869184,100,50
1764138384,80,3.661391258239746,16600399872,17179869184,100,54
1764138389,90,3.058953285217285,16600399872,17179869184,100,50
1764138416,0,4.249350547790527,6928334848,17179869184,76,45
1764138421,10,4.221551895141602,15050604544,17179869184,100,51
1764138426,20,3.808583974838257,15050604544,17179869184,100,50
1764138431,30,4.983299255371094,15853813760,17179869184,100,51
1764138439,40,4.449321746826172,13077184512,17179869184,100,48
1764138445,50,4.13059663772583,13077184512,17179869184,100,51
1764138450,60,3.206531286239624,13077184512,17179869184,100,47
1764138459,70,4.44902229309082,16365518848,17179869184,100,50
1764138464,80,3.6378114223480225,16365518848,17179869184,100,53
1764138469,90,3.8123221397399902,16365518848,17179869184,98,57
1764138593,100,3.3163676261901855,10984226816,17179869184,100,50
1764138598,110,3.705843448638916,14119469056,17179869184,100,52
1764138603,120,2.9478297233581543,14119469056,17179869184,100,46
1764138613,130,3.5136475563049316,14119469056,17179869184,100,50
1764138618,140,3.4878523349761963,14119469056,17179869184,100,56
1764138623,150,3.9099504947662354,14119469056,17179869184,100,53
1764138634,160,3.495635509490967,14119469056,17179869184,100,53
1764138639,170,4.5821990966796875,17065967616,17179869184,100,53
1764138644,180,2.8581197261810303,17065967616,17179869184,100,51
1764138673,100,3.3980929851531982,11309285376,17179869184,100,51
1764138679,110,3.385362148284912,17149853696,17179869184,100,50
1764138684,120,2.967341661453247,12903120896,17179869184,100,46
1764138693,130,3.1869592666625977,16191455232,17179869184,100,49
1764138698,140,3.3342125415802,16191455232,17179869184,100,51
1764138703,150,3.508728504180908,16191455232,17179869184,100,51
1764138712,160,4.009243965148926,16191455232,17179869184,100,51
1764138717,170,3.504990339279175,16191455232,17179869184,100,50
1764138722,180,2.9437406063079834,16191455232,17179869184,100,49
1764138844,190,3.5852713584899902,9610592256,17179869184,100,50
1764138850,200,2.951565742492676,16453599232,17179869184,98,56
1764138855,210,3.372802257537842,16453599232,17179869184,100,56
1764138864,220,3.6827590465545654,16453599232,17179869184,98,53
1764138868,230,2.907655715942383,13414825984,17179869184,98,59
1764138874,240,3.284932851791382,14215938048,17179869184,100,53
1764138920,190,3.526346445083618,9522511872,17179869184,89,46
1764138925,200,nan,14071234560,17179869184,100,52
1764138930,210,2.577685832977295,14071234560,17179869184,100,49
1764138939,220,3.383322238922119,15621029888,17179869184,100,50
1764138944,230,3.29927134513855,15621029888,17179869184,100,53
1764138949,240,3.01130747795105,15621029888,17179869184,100,51
1764139066,0,4.663320064544678,9279242240,17179869184,100,52
1764139071,10,3.9472293853759766,14727643136,17179869184,100,49
1764139076,20,4.379051685333252,14727643136,17179869184,100,54
1764139081,30,4.432628631591797,14727643136,17179869184,100,50
1764139089,40,3.834524393081665,14727643136,17179869184,100,57
1764139094,50,3.667856454849243,14727643136,17179869184,98,56
1764139099,60,3.5601065158843994,14727643136,17179869184,100,53
1764139108,70,3.903355121612549,12238323712,17179869184,100,50
1764139113,80,3.4947543144226074,12238323712,17179869184,100,56
1764139118,90,3.5568909645080566,13016367104,17179869184,100,50
1764139126,100,3.5595858097076416,13016367104,17179869184,100,47
1764139150,110,3.3015196323394775,13186236416,17179869184,100,54
1764139155,120,3.0720508098602295,13186236416,17179869184,100,47
1764139164,130,3.8375654220581055,14798946304,17179869184,100,52
1764139169,140,3.3687212467193604,14798946304,17179869184,100,51
1764139174,150,4.246828079223633,14798946304,17179869184,100,50
1764139184,160,3.6504945755004883,14798946304,17179869184,100,56
1764139189,170,3.5919411182403564,14798946304,17179869184,97,57
1764139194,180,3.2944653034210205,14798946304,17179869184,100,52
1764139203,190,3.1903271675109863,14798946304,17179869184,100,50
1764139209,200,4.011568069458008,14798946304,17179869184,100,53
1764139234,210,3.1501524448394775,15711207424,17179869184,100,52
1764139243,220,nan,13465157632,17179869184,100,52
1764139248,230,3.308047294616699,14270464000,17179869184,100,51
1764139253,240,2.541429042816162,14270464000,17179869184,100,51
