timestamp,step,loss,gpu0_mem_used,gpu0_mem_total,gpu0_util_gpu,gpu0_util_mem
1764125507,0,4.1041646003723145,9312796672,17179869184,100,52
1764125513,10,2.841641902923584,12148146176,17179869184,100,51
1764125518,20,3.9004158973693848,12955549696,17179869184,100,52
1764125523,30,3.293691635131836,16227106816,17179869184,100,59
1764125530,40,4.068572521209717,16227106816,17179869184,100,52
1764125534,50,4.0777459144592285,16227106816,17179869184,100,53
1764125539,60,3.6192500591278076,16227106816,17179869184,100,57
1764125548,70,3.5780463218688965,16227106816,17179869184,100,50
1764125553,80,3.8924179077148438,12309626880,17179869184,100,58
1764125558,90,3.348991632461548,13127516160,17179869184,100,50
1764125566,100,2.9551711082458496,13127516160,17179869184,100,54
1764125572,110,3.8035829067230225,13127516160,17179869184,100,48
1764125577,120,3.8945999145507812,13127516160,17179869184,100,51
1764125585,130,3.8111441135406494,13127516160,17179869184,100,55
1764125590,140,4.044899940490723,13949599744,17179869184,100,51
1764125595,150,4.770699501037598,13039435776,17179869184,100,51
1764125604,160,2.4819278717041016,13039435776,17179869184,100,48
1764125609,170,4.44657039642334,13039435776,17179869184,100,49
1764125614,180,3.973663330078125,13039435776,17179869184,100,53
1764125622,190,3.4895999431610107,13039435776,17179869184,100,49
1764125627,200,3.7698352336883545,13039435776,17179869184,100,55
1764125632,210,3.4875094890594482,13039435776,17179869184,100,50
1764125641,220,2.0469932556152344,13039435776,17179869184,100,50
1764125646,230,2.660783290863037,13039435776,17179869184,100,54
1764125650,240,2.965000629425049,13039435776,17179869184,100,52
