timestamp,step,loss,gpu0_mem_used,gpu0_mem_total,gpu0_util_gpu,gpu0_util_mem
1764139370,0,4.719600677490234,9392488448,17179869184,100,48
1764139375,10,4.248404026031494,16478765056,17179869184,100,49
1764139380,20,4.012999534606934,16478765056,17179869184,100,49
1764139384,30,3.847268581390381,16478765056,17179869184,100,51
1764139392,40,3.3977112770080566,16478765056,17179869184,100,52
1764139397,50,3.98722767829895,16478765056,17179869184,98,54
1764139402,60,3.8873748779296875,16478765056,17179869184,100,50
1764139413,70,3.3760645389556885,16501833728,17179869184,100,58
1764139501,80,3.3989763259887695,10946478080,17179869184,100,51
1764139506,90,3.4465649127960205,13970571264,17179869184,100,56
1764139516,100,2.5600221157073975,15224668160,17179869184,100,50
1764139521,110,3.6779487133026123,15224668160,17179869184,100,49
1764139526,120,3.577770709991455,15224668160,17179869184,100,51
1764139534,130,3.0602827072143555,15224668160,17179869184,100,49
1764139540,140,3.0175890922546387,15224668160,17179869184,100,50
1764139545,150,3.5852155685424805,15224668160,17179869184,100,55
1764139639,160,3.2223546504974365,13551140864,17179869184,100,53
1764139644,170,3.387017250061035,16839475200,17179869184,98,57
1764139649,180,3.0161142349243164,16839475200,17179869184,100,47
1764139658,190,3.625272512435913,16839475200,17179869184,100,52
1764139663,200,3.763056755065918,16839475200,17179869184,100,48
1764139668,210,3.2241756916046143,16839475200,17179869184,100,58
1764139677,220,3.1285018920898438,16839475200,17179869184,100,51
1764139762,230,3.0944199562072754,16793337856,17179869184,100,51
1764139767,240,2.745063066482544,13802799104,17179869184,100,47
