timestamp,step,loss,gpu0_mem_used,gpu0_mem_total,gpu0_util_gpu,gpu0_util_mem
1764124048,0,4.995894432067871,9262465024,17179869184,100,52
1764124053,10,4.661309719085693,12343181312,17179869184,100,50
1764124059,20,4.140190601348877,15614738432,17179869184,100,49
1764124064,30,3.6351125240325928,15614738432,17179869184,100,47
1764124071,40,3.9097561836242676,15614738432,17179869184,100,53
1764124076,50,4.046333312988281,15614738432,17179869184,100,47
1764124081,60,3.4654152393341064,15614738432,17179869184,100,56
1764124091,70,4.184828281402588,13171556352,17179869184,100,56
1764124097,80,2.907867908477783,13171556352,17179869184,100,49
1764124102,90,3.601905584335327,16468279296,17179869184,100,49
1764124459,100,3.104970693588257,10304749568,17179869184,82,48
1764124464,110,3.7339587211608887,15044313088,17179869184,100,51
1764124470,120,3.169018030166626,12825526272,17179869184,100,49
1764124479,130,3.7349724769592285,12825526272,17179869184,100,49
1764124484,140,4.24672794342041,12825526272,17179869184,100,52
1764124489,150,3.8794846534729004,12825526272,17179869184,100,52
1764124497,160,3.591914176940918,12850692096,17179869184,98,57
1764124502,170,3.6196510791778564,12850692096,17179869184,100,52
1764124507,180,3.6754894256591797,12850692096,17179869184,100,49
1764124517,190,2.908824920654297,12850692096,17179869184,100,51
1764124855,200,3.587278127670288,14190772224,17179869184,100,56
1764124860,210,3.418161630630493,14945746944,17179869184,100,51
1764124869,220,3.13724946975708,13460963328,17179869184,97,59
1764124874,230,3.6460464000701904,14241103872,17179869184,100,53
1764124879,240,3.673600673675537,16294215680,17179869184,100,53
