timestamp,step,loss,gpu0_mem_used,gpu0_mem_total,gpu0_util_gpu,gpu0_util_mem
1764120934,0,4.543683052062988,6097862656,17179869184,92,51
1764120940,10,4.477248191833496,14742323200,17179869184,100,60
1764120945,20,4.412764549255371,14742323200,17179869184,100,52
1764120950,30,5.212229251861572,12833914880,17179869184,100,53
1764120957,40,3.58394718170166,13641318400,17179869184,100,48
1764120963,50,3.7076268196105957,16929652736,17179869184,100,52
1764120968,60,4.320808410644531,16929652736,17179869184,100,52
1764120977,70,3.6533265113830566,16929652736,17179869184,100,53
1764120982,80,3.258758068084717,16929652736,17179869184,100,51
1764120988,90,4.062992095947266,16952721408,17179869184,100,52
1764121199,110,4.62012243270874,16453599232,17179869184,100,51
1764121205,120,3.0153400897979736,13452574720,17179869184,98,55
1764121213,130,3.9048373699188232,15591669760,17179869184,100,53
1764121218,140,3.6458852291107178,15591669760,17179869184,100,47
1764121223,150,3.5108625888824463,15591669760,17179869184,100,48
1764121232,160,3.745980739593506,15591669760,17179869184,100,53
1764121237,170,3.2963736057281494,13167362048,17179869184,100,49
1764121242,180,3.560323476791382,13167362048,17179869184,100,51
1764121252,190,3.899815082550049,12785680384,17179869184,100,54
1764121281,210,4.069586277008057,16950624256,17179869184,100,53
1764121289,220,3.616079807281494,16950624256,17179869184,100,52
1764121295,230,2.6282315254211426,13502906368,17179869184,100,56
1764121300,240,3.309180736541748,13502906368,17179869184,100,50
1764140524,0,6.455242156982422,9027584000,17179869184,100,54
1764140529,10,4.080520153045654,14199160832,17179869184,100,52
1764140534,20,3.8183906078338623,14199160832,17179869184,100,54
1764140538,30,4.038600921630859,14199160832,17179869184,100,53
1764140545,40,3.9443979263305664,14199160832,17179869184,98,56
1764140551,50,3.6307427883148193,14199160832,17179869184,100,50
1764140556,60,3.8032515048980713,14199160832,17179869184,100,51
1764140565,70,3.3219900131225586,15006564352,17179869184,100,54
1764140571,80,3.51511812210083,12930383872,17179869184,100,52
1764140576,90,3.6522436141967773,12930383872,17179869184,100,47
1764140794,110,3.5469210147857666,16633954304,17179869184,97,55
1764140799,120,3.3400776386260986,16633954304,17179869184,97,55
1764140809,130,3.3869826793670654,13026852864,17179869184,100,51
1764140814,140,3.3815629482269287,13840547840,17179869184,100,51
1764140819,150,3.3944921493530273,13840547840,17179869184,100,50
1764140831,160,nan,13840547840,17179869184,100,51
1764140837,170,4.050008773803711,13840547840,17179869184,100,46
1764140842,180,3.4604058265686035,13840547840,17179869184,100,50
1764140950,200,3.5950238704681396,16828989440,17179869184,100,52
1764140956,210,3.59018611907959,12731154432,17179869184,99,55
1764140966,220,3.4069392681121826,14241103872,17179869184,100,53
1764140970,230,3.32330322265625,14241103872,17179869184,100,50
1764140976,240,3.593113899230957,13895073792,17179869184,100,55
