timestamp,step,loss,gpu0_mem_used,gpu0_mem_total,gpu0_util_gpu,gpu0_util_mem
1764121874,0,5.381687641143799,8912240640,17179869184,92,42
1764121878,10,3.5801467895507812,11057627136,17179869184,98,56
1764121881,20,5.0919036865234375,11057627136,17179869184,100,69
1764121884,30,3.490530252456665,11256856576,17179869184,99,46
1764121893,40,2.3334875106811523,11256856576,17179869184,100,50
1764121897,50,3.0562901496887207,11256856576,17179869184,100,69
1764121900,60,3.388087272644043,11256856576,17179869184,98,72
1764121914,70,3.1439943313598633,11256856576,17179869184,98,62
1764121917,80,3.272568702697754,11261050880,17179869184,98,53
1764121921,90,3.4155099391937256,11261050880,17179869184,100,50
1764122040,100,3.1282424926757812,9786753024,17179869184,75,35
1764122043,110,3.7004780769348145,12093620224,17179869184,100,49
1764122047,120,nan,12095717376,17179869184,100,59
1764122061,130,nan,12095717376,17179869184,98,54
1764122064,140,4.529845714569092,12095717376,17179869184,98,57
1764122068,150,3.3697385787963867,12095717376,17179869184,100,57
1764122081,160,3.5298476219177246,12095717376,17179869184,95,72
1764122085,170,5.010713577270508,12703891456,17179869184,95,62
1764122088,180,2.995232582092285,12703891456,17179869184,95,70
1764122211,190,4.124364852905273,12481593344,17179869184,96,62
1764122214,200,2.6208090782165527,12481593344,17179869184,96,74
1764122218,210,nan,12481593344,17179869184,100,50
1764122233,220,2.6237454414367676,12487884800,17179869184,100,49
1764122237,230,3.7733497619628906,12487884800,17179869184,96,72
1764122240,240,2.8633103370666504,12489981952,17179869184,99,51
1764122255,250,3.8481149673461914,12489981952,17179869184,95,73
1764122258,260,2.8581831455230713,12489981952,17179869184,100,51
1764122262,270,1.5314933061599731,12489981952,17179869184,100,48
1764122373,280,nan,12219449344,17179869184,97,62
1764122376,290,nan,12219449344,17179869184,100,50
1764122380,300,nan,12219449344,17179869184,96,57
1764122394,310,nan,12221546496,17179869184,97,66
1764122398,320,nan,12221546496,17179869184,100,49
1764122401,330,nan,12221546496,17179869184,100,50
1764122416,340,nan,12221546496,17179869184,97,71
1764122419,350,nan,12221546496,17179869184,95,59
1764122423,360,nan,12221546496,17179869184,97,65
1764122465,370,nan,12020219904,17179869184,100,57
1764122468,380,nan,12020219904,17179869184,97,70
1764122472,390,nan,12225740800,17179869184,96,63
1764122485,400,nan,12225740800,17179869184,95,69
1764122488,410,nan,12225740800,17179869184,96,62
1764122492,420,nan,12225740800,17179869184,97,70
1764122507,430,nan,12225740800,17179869184,97,64
1764122510,440,nan,12225740800,17179869184,98,60
1764122513,450,nan,12234129408,17179869184,100,47
1764122557,460,nan,12078940160,17179869184,100,50
1764122560,470,nan,12085231616,17179869184,96,69
1764122564,480,nan,12095717376,17179869184,100,49
1764122577,490,nan,12095717376,17179869184,100,51
1764122581,500,nan,12301238272,17179869184,97,73
1764122585,510,nan,12301238272,17179869184,100,53
1764122599,520,nan,12301238272,17179869184,95,69
1764122602,530,nan,12301238272,17179869184,96,63
1764122605,540,nan,12301238272,17179869184,100,61
1764122648,550,nan,12192186368,17179869184,98,52
1764122652,560,nan,12194283520,17179869184,97,63
1764122655,570,nan,12194283520,17179869184,100,52
1764122670,580,nan,12194283520,17179869184,98,48
1764122673,590,nan,12194283520,17179869184,100,49
1764122677,600,nan,12194283520,17179869184,98,61
1764122691,610,nan,12194283520,17179869184,100,50
1764122695,620,nan,12194283520,17179869184,100,49
1764122698,630,nan,12194283520,17179869184,100,51
1764122737,640,nan,12521439232,17179869184,100,51
1764122741,650,nan,12540313600,17179869184,97,66
1764122744,660,nan,12540313600,17179869184,97,63
1764122759,670,nan,12750028800,17179869184,100,53
1764122763,680,nan,12760514560,17179869184,100,57
1764122766,690,nan,12760514560,17179869184,97,65
1764122781,700,nan,12760514560,17179869184,97,62
1764122785,710,nan,12760514560,17179869184,96,62
1764122788,720,nan,12760514560,17179869184,100,59
