timestamp,step,loss,gpu0_mem_used,gpu0_mem_total,gpu0_util_gpu,gpu0_util_mem
1764138498,0,3.5983362197875977,8387952640,17179869184,93,51
1764138502,10,nan,10894049280,17179869184,98,54
1764138505,20,3.6904220581054688,10894049280,17179869184,100,50
1764138509,30,3.098259210586548,10894049280,17179869184,100,63
1764138520,40,3.4341344833374023,10894049280,17179869184,98,51
1764138524,50,2.85972261428833,10894049280,17179869184,100,49
1764138527,60,3.1695146560668945,10902437888,17179869184,98,72
1764138542,70,2.6157920360565186,10902437888,17179869184,100,50
1764138545,80,3.964160919189453,10902437888,17179869184,100,58
1764138548,90,3.731867551803589,10902437888,17179869184,100,46
1764138757,100,3.6588032245635986,12831817728,17179869184,100,46
1764138761,110,3.300321102142334,13244956672,17179869184,97,68
1764138764,120,2.98775315284729,13244956672,17179869184,100,46
1764138780,130,2.9887874126434326,13244956672,17179869184,100,49
1764138783,140,3.9764883518218994,13244956672,17179869184,100,49
1764138787,150,nan,13244956672,17179869184,95,61
1764138802,160,nan,13244956672,17179869184,100,50
1764138805,170,nan,13244956672,17179869184,100,47
1764138809,180,4.0010480880737305,13244956672,17179869184,100,56
