timestamp,step,loss,gpu0_mem_used,gpu0_mem_total,gpu0_util_gpu,gpu0_util_mem
1763182890,0,6.715048789978027,8907849728,25769803776,95,46
1763182893,10,4.731541633605957,20662386688,25769803776,100,43
1763182897,20,4.2040300369262695,20662386688,25769803776,98,49
1763182901,30,4.357054710388184,20662386688,25769803776,100,48
1763182905,40,3.2240822315216064,20662386688,25769803776,100,44
1763182908,50,3.765148162841797,20662386688,25769803776,100,45
1763182912,60,3.2632429599761963,20662386688,25769803776,99,39
1763182916,70,4.534061431884766,20662386688,25769803776,100,41
1763182919,80,2.1262731552124023,20662386688,25769803776,100,43
1763182923,90,3.920034885406494,20662386688,25769803776,100,44
1763182927,100,3.5331356525421143,20662386688,25769803776,100,49
1763182931,110,5.041713714599609,20662386688,25769803776,100,43
1763182935,120,3.560887336730957,20662386688,25769803776,100,42
1763183023,130,3.7032999992370605,9776070656,25769803776,97,52
1763183026,140,3.1269142627716064,16189161472,25769803776,100,41
1763183029,150,3.328343629837036,16189161472,25769803776,97,46
1763183033,160,2.9653682708740234,20209401856,25769803776,100,44
1763183037,170,3.256782293319702,20232470528,25769803776,100,42
1763183040,180,3.8710429668426514,20234567680,25769803776,100,45
1763183044,190,3.582008123397827,20234567680,25769803776,100,44
1763183048,200,3.240872383117676,20234567680,25769803776,100,44
1763183052,210,3.2575912475585938,23522902016,25769803776,98,41
1763183056,220,3.3358561992645264,23522902016,25769803776,97,43
1763183060,230,3.608029842376709,23522902016,25769803776,100,41
1763183063,240,3.8307106494903564,23522902016,25769803776,96,40
