timestamp,step,loss,gpu0_mem_used,gpu0_mem_total,gpu0_util_gpu,gpu0_util_mem
1764122894,0,5.722199440002441,8467644416,17179869184,80,55
1764122897,10,3.822299003601074,10942283776,17179869184,100,50
1764122900,20,3.2820537090301514,10942283776,17179869184,100,50
1764122904,30,3.4178876876831055,10942283776,17179869184,100,51
1764122914,40,3.9869649410247803,10942283776,17179869184,100,53
1764122917,50,5.211158275604248,10942283776,17179869184,98,60
1764122920,60,3.403899908065796,10942283776,17179869184,98,74
1764122936,70,2.8624744415283203,10942283776,17179869184,100,70
1764122939,80,1.631192922592163,10942283776,17179869184,98,63
1764122942,90,5.151857376098633,10942283776,17179869184,98,48
1764122956,100,nan,10942283776,17179869184,98,75
1764122960,110,nan,10942283776,17179869184,100,49
1764122963,120,2.387420654296875,10942283776,17179869184,100,50
1764122976,130,3.4332313537597656,10942283776,17179869184,98,75
1764122980,140,nan,10942283776,17179869184,100,49
1764122983,150,2.2961621284484863,10942283776,17179869184,98,61
1764122997,160,3.4880526065826416,10942283776,17179869184,100,60
1764123001,170,3.730404853820801,10942283776,17179869184,100,46
1764123004,180,3.7041127681732178,10942283776,17179869184,100,67
1764123019,190,1.7614034414291382,10942283776,17179869184,100,49
1764123023,200,nan,10942283776,17179869184,100,59
1764123027,210,nan,10942283776,17179869184,100,57
1764123039,220,nan,10942283776,17179869184,100,49
1764123042,230,3.539386749267578,10942283776,17179869184,98,75
1764123046,240,3.3883919715881348,10942283776,17179869184,100,49
1764123062,250,3.285219430923462,10942283776,17179869184,100,53
1764123066,260,2.0761866569519043,10942283776,17179869184,100,49
1764123069,270,nan,10942283776,17179869184,99,46
1764123313,280,2.6370935440063477,12741640192,17179869184,97,64
1764123316,290,2.80511736869812,12747931648,17179869184,100,59
1764123319,300,3.3241562843322754,12949258240,17179869184,97,67
1764123334,310,3.3535664081573486,12949258240,17179869184,100,49
1764123337,320,nan,12949258240,17179869184,95,73
1764123341,330,2.8255953788757324,12949258240,17179869184,100,49
1764123356,340,3.313906669616699,12949258240,17179869184,97,70
1764123359,350,nan,12949258240,17179869184,100,50
1764123363,360,2.6789636611938477,12949258240,17179869184,100,50
1764123378,370,3.39013671875,12949258240,17179869184,100,50
1764123381,380,2.204990863800049,12949258240,17179869184,95,71
1764123385,390,2.2922754287719727,13154779136,17179869184,97,66
1764123400,400,2.756409168243408,13154779136,17179869184,95,63
1764123403,410,2.1340839862823486,13154779136,17179869184,98,52
1764123407,420,2.3177525997161865,13154779136,17179869184,98,51
1764123422,430,nan,13154779136,17179869184,100,51
1764123425,440,3.3007216453552246,13154779136,17179869184,97,66
1764123429,450,3.200702428817749,13154779136,17179869184,97,61
1764123443,460,3.5617318153381348,13154779136,17179869184,98,46
1764123446,470,3.0109877586364746,13154779136,17179869184,96,65
1764123450,480,2.241880178451538,13154779136,17179869184,100,50
1764123464,490,3.326226234436035,13154779136,17179869184,100,48
1764123468,500,1.359333872795105,13154779136,17179869184,97,65
1764123471,510,3.6407368183135986,13154779136,17179869184,96,70
1764123486,520,3.846560478210449,13154779136,17179869184,100,49
1764123490,530,3.1322991847991943,13154779136,17179869184,100,49
1764123493,540,1.6028047800064087,13154779136,17179869184,98,57
1764123525,550,2.430044412612915,11967791104,17179869184,100,49
1764123529,560,4.1581926345825195,12173312000,17179869184,100,49
1764123532,570,3.0436902046203613,12179603456,17179869184,98,60
1764123547,580,2.686218500137329,12179603456,17179869184,97,63
1764123550,590,3.868140935897827,12179603456,17179869184,100,59
1764123554,600,2.976840019226074,12179603456,17179869184,97,69
1764123570,610,3.2342705726623535,12179603456,17179869184,100,51
1764123573,620,2.7414169311523438,12179603456,17179869184,97,60
1764123577,630,3.2417590618133545,12179603456,17179869184,100,47
1764123592,640,3.3753201961517334,12179603456,17179869184,100,55
1764123595,650,3.1539220809936523,12179603456,17179869184,100,49
1764123599,660,2.820047616958618,12179603456,17179869184,100,49
1764123614,670,3.565985918045044,12179603456,17179869184,98,61
1764123618,680,3.440077781677246,12179603456,17179869184,100,53
1764123621,690,2.4642038345336914,12179603456,17179869184,95,67
1764123635,700,2.9943952560424805,12185894912,17179869184,100,49
1764123638,710,3.407144069671631,12185894912,17179869184,99,61
1764123642,720,3.3653478622436523,12185894912,17179869184,100,53
1764123657,730,2.198432207107544,12185894912,17179869184,100,50
1764123661,740,3.0645177364349365,12185894912,17179869184,100,56
