timestamp,step,loss,gpu0_mem_used,gpu0_mem_total,gpu0_util_gpu,gpu0_util_mem
1763183631,0,3.6974544525146484,6829572096,25769803776,93,36
1763183634,10,3.987159013748169,19125174272,25769803776,98,48
1763183638,20,4.054419040679932,22388342784,25769803776,100,41
1763183642,30,4.208657264709473,25676677120,25769803776,98,47
1763183646,40,3.5220746994018555,25676677120,25769803776,100,40
1763183649,50,nan,25676677120,25769803776,100,41
1763183653,60,3.407968759536743,13062307840,25769803776,100,44
1763183657,70,3.4135396480560303,13062307840,25769803776,100,47
1763183661,80,3.8208975791931152,13062307840,25769803776,100,40
1763183665,90,3.3268611431121826,13062307840,25769803776,100,43
1763183669,100,4.044661521911621,13062307840,25769803776,100,39
1763183673,110,4.076283931732178,13884391424,25769803776,100,40
1763183677,120,3.783561944961548,13884391424,25769803776,100,43
1763183681,130,3.8702406883239746,13884391424,25769803776,100,43
1763183685,140,3.5860021114349365,13884391424,25769803776,100,40
1763183689,150,4.723782539367676,13884391424,25769803776,100,42
1763183693,160,3.3205525875091553,13884391424,25769803776,100,41
1763183697,170,3.4308688640594482,13884391424,25769803776,100,45
1763183700,180,3.727273464202881,13884391424,25769803776,100,41
1763183704,190,3.3034939765930176,13884391424,25769803776,100,42
1763183708,200,3.643869638442993,13884391424,25769803776,100,42
1763183712,210,1.548360824584961,13884391424,25769803776,100,38
1763183716,220,3.435265302658081,13884391424,25769803776,100,44
1763183720,230,3.676694631576538,13884391424,25769803776,100,41
1763183724,240,3.247480630874634,13884391424,25769803776,100,42
